BadBuy,VehicleAge,Color,Transmission,Mileage,Country,AveragePrice,CleanPrice,RetailAveragePrice,AuctionPrice,WarrantyCost
0,3,BLACK,AUTO,78559,AMERICAN,5582,6591,9072,4435,803
0,3,BLACK,AUTO,83520,AMERICAN,6596,8129,12867,7300,1763
0,3,BLACK,AUTO,68010,AMERICAN,7854,9694,11317,7635,728
0,4,MAROON,AUTO,65318,AMERICAN,6349,7507,9677,7500,1703
0,4,SILVER,AUTO,53690,AMERICAN,6277,7638,9940,7200,1500
0,5,BLUE,AUTO,81660,AMERICAN,5829,7059,8798,7900,1503
0,4,BEIGE,AUTO,76872,AMERICAN,4812,5992,8441,5335,1389
0,7,GREEN,AUTO,53756,AMERICAN,4498,5801,7808,8500,1634
0,7,GREEN,AUTO,78847,AMERICAN,5709,7197,9384,7700,2274
0,4,WHITE,AUTO,84209,AMERICAN,7052,8100,10563,7500,2152
0,3,WHITE,AUTO,70221,AMERICAN,7809,9018,11648,7800,1974
0,6,WHITE,AUTO,77735,OTHER ASIAN,6100,7406,9387,8000,1155
0,6,MAROON,AUTO,84893,TOP LINE ASIAN,8098,9033,11509,9600,594
0,9,WHITE,AUTO,69884,AMERICAN,2383,3784,6651,4800,1613
0,5,MAROON,AUTO,58754,AMERICAN,4996,6100,8601,7000,1500
1,5,MAROON,AUTO,91915,AMERICAN,8977,11025,13169,8800,1341
0,3,BLUE,AUTO,71829,AMERICAN,8243,9644,11463,7300,1155
0,3,WHITE,AUTO,59036,OTHER ASIAN,5132,6043,8147,6400,505
0,4,GOLD,AUTO,55412,AMERICAN,5129,6125,8119,6300,671
0,3,BEIGE,AUTO,66054,OTHER ASIAN,7937,9597,11905,8000,728
0,3,GOLD,MANUAL,62918,OTHER ASIAN,5413,6277,8561,5800,533
0,4,GOLD,AUTO,75382,AMERICAN,6599,7832,10378,6300,1272
1,5,BLUE,AUTO,85692,AMERICAN,4505,5432,7957,5100,853
0,4,WHITE,AUTO,85265,AMERICAN,6528,8281,10361,7100,1763
0,3,BLUE,AUTO,52894,OTHER ASIAN,5413,6277,8561,5735,505
0,3,BEIGE,AUTO,57682,AMERICAN,6084,7210,9270,6035,920
0,2,SILVER,AUTO,46365,AMERICAN,7899,8623,11060,7500,693
0,6,RED,AUTO,83545,AMERICAN,5684,7810,9940,7735,1633
0,4,RED,MANUAL,62465,AMERICAN,5263,6567,8533,5700,1020
0,3,SILVER,AUTO,77065,AMERICAN,9649,11367,14259,8500,1389
0,6,GREEN,AUTO,88502,AMERICAN,6333,7600,9856,8035,1243
0,4,BLUE,AUTO,50302,AMERICAN,6891,8089,11145,7900,671
0,4,BEIGE,AUTO,71482,OTHER ASIAN,4950,5994,8434,6535,569
0,4,BLACK,AUTO,71077,OTHER ASIAN,5387,6429,8749,6635,569
0,5,BEIGE,AUTO,80605,AMERICAN,7246,8396,10250,7400,1503
0,6,SILVER,AUTO,55932,AMERICAN,3452,4582,6174,5335,671
0,4,BLUE,AUTO,68692,OTHER ASIAN,6864,8238,10366,8300,728
0,4,WHITE,AUTO,79468,OTHER ASIAN,5081,6292,8748,7000,803
0,6,GOLD,AUTO,77938,AMERICAN,2917,4009,6186,4400,1389
0,2,WHITE,AUTO,78950,AMERICAN,8685,9545,12195,8435,1155
0,8,GREY,AUTO,87800,TOP LINE ASIAN,6860,7733,10283,7400,1543
0,7,SILVER,MANUAL,64087,AMERICAN,3846,4781,6828,5400,1711
0,3,BROWN,AUTO,89245,AMERICAN,12900,15336,16679,8500,983
0,7,BEIGE,AUTO,66836,AMERICAN,5595,6823,9018,8100,1320
0,7,BEIGE,AUTO,91155,AMERICAN,8078,10559,12036,8900,2218
1,5,GREY,AUTO,86804,AMERICAN,4056,4942,7047,4100,1503
0,8,GREY,AUTO,61456,AMERICAN,4894,5985,9378,6500,1711
0,9,BLUE,AUTO,92389,AMERICAN,4117,5261,6720,6200,1930
0,2,BLUE,AUTO,76694,AMERICAN,12601,14382,16422,10330,920
1,8,SILVER,AUTO,80064,AMERICAN,4458,5812,7541,5900,2452
1,2,SILVER,AUTO,55039,AMERICAN,8803,9663,12193,8300,920
0,6,SILVER,AUTO,52764,AMERICAN,7979,9204,11571,11200,754
0,4,WHITE,AUTO,63091,AMERICAN,5059,6139,8384,5500,1020
0,6,WHITE,MANUAL,83173,AMERICAN,4683,5780,7935,5100,594
0,4,WHITE,AUTO,77896,AMERICAN,9638,11186,13220,9800,803
0,6,WHITE,AUTO,38635,OTHER ASIAN,4002,5337,6927,6100,582
0,2,GREY,AUTO,73327,AMERICAN,10029,11190,13629,8300,1272
0,6,SILVER,AUTO,85137,AMERICAN,3605,4293,6246,6200,1243
0,4,SILVER,AUTO,47727,AMERICAN,5223,6274,8369,6400,623
0,4,GREEN,AUTO,74211,AMERICAN,4777,5969,8040,5100,920
0,9,RED,MANUAL,73812,OTHER ASIAN,2378,3370,5593,4600,869
0,3,BEIGE,AUTO,71559,AMERICAN,8930,10242,12299,7300,1974
0,5,MAROON,AUTO,64121,AMERICAN,7220,8422,9907,8700,1215
1,8,BLUE,AUTO,89526,AMERICAN,5655,6803,8404,6100,1283
0,5,BLACK,MANUAL,51205,AMERICAN,4007,5030,7164,5100,920
0,4,WHITE,AUTO,85929,AMERICAN,10759,12592,13840,8500,983
1,5,GREEN,AUTO,58188,TOP LINE ASIAN,4959,5956,8227,6100,505
0,4,BLACK,AUTO,53275,AMERICAN,5046,5933,8265,5700,920
1,6,BLACK,AUTO,80599,AMERICAN,4683,5780,7935,5300,594
0,5,GOLD,AUTO,82610,AMERICAN,5981,7284,9583,6600,2282
0,6,BLACK,AUTO,81668,AMERICAN,5712,6778,8247,5335,983
0,6,GOLD,AUTO,60937,AMERICAN,3684,4570,6496,5500,1898
0,6,BLACK,MANUAL,54783,OTHER ASIAN,2927,3777,5874,4700,671
0,7,GOLD,AUTO,77948,AMERICAN,3322,4540,5758,5300,1220
0,7,GREEN,AUTO,70604,AMERICAN,5780,6637,9222,7835,2040
0,5,GREY,AUTO,77983,AMERICAN,7534,8695,10446,8235,1389
0,3,BLUE,MANUAL,54287,AMERICAN,6158,7429,9546,4400,920
0,2,BEIGE,AUTO,87047,AMERICAN,9016,10205,12370,7300,2152
0,5,MAROON,AUTO,88511,AMERICAN,4291,5317,8313,6100,5092
0,5,BLACK,AUTO,83749,AMERICAN,4521,5598,7785,4500,853
0,4,BLACK,AUTO,70004,AMERICAN,6943,8124,10119,7700,1272
0,2,WHITE,AUTO,93929,AMERICAN,9016,10205,12370,7300,2351
0,2,GREY,AUTO,79321,AMERICAN,9008,9891,12554,7535,1155
0,2,WHITE,AUTO,93455,AMERICAN,9016,10205,12370,7200,2351
0,4,BLACK,AUTO,43151,OTHER ASIAN,4325,5236,7269,5900,482
0,3,GREEN,AUTO,76159,AMERICAN,8708,10062,12095,7235,1272
0,5,GOLD,AUTO,81913,AMERICAN,4265,5066,7425,5500,2412
0,3,BLACK,AUTO,30363,OTHER ASIAN,5487,6347,8597,6500,462
0,6,RED,AUTO,76315,AMERICAN,3994,5245,7590,6200,4622
0,3,WHITE,AUTO,62063,AMERICAN,7593,8929,10716,7500,923
0,3,WHITE,AUTO,63124,TOP LINE ASIAN,10460,11474,14339,9700,533
0,4,BLUE,AUTO,64057,AMERICAN,6313,7275,9842,6100,728
0,6,RED,AUTO,57541,AMERICAN,6003,7781,9887,9500,1086
0,5,GREEN,AUTO,61005,AMERICAN,8705,10091,12328,9935,1508
0,7,RED,AUTO,79150,AMERICAN,4998,6168,8480,7200,1689
0,3,GREY,AUTO,58952,AMERICAN,5684,6524,9082,6035,671
1,7,BLACK,AUTO,84169,AMERICAN,8162,9850,11854,9100,1283
1,5,MAROON,AUTO,79358,AMERICAN,8725,10093,11793,9600,1389
0,7,MAROON,AUTO,94619,AMERICAN,8474,9875,12494,9200,2218
1,6,RED,AUTO,60430,OTHER ASIAN,6979,7896,10173,7300,1020
0,6,GOLD,AUTO,98728,AMERICAN,3477,4490,6069,5335,1341
0,6,GOLD,AUTO,56405,AMERICAN,4840,6086,7718,6635,1003
0,6,SILVER,AUTO,87448,AMERICAN,7143,8647,10692,8500,2152
0,2,SILVER,AUTO,45830,AMERICAN,9008,9891,12554,8435,834
1,6,BLUE,AUTO,98482,TOP LINE ASIAN,3960,4794,6904,4635,620
0,3,WHITE,AUTO,75109,AMERICAN,6311,7270,9465,6735,1389
0,7,GREEN,MANUAL,80540,AMERICAN,3581,4673,6864,5235,894
1,5,BLUE,AUTO,86465,TOP LINE ASIAN,7020,8473,10446,7700,723
1,8,RED,AUTO,85946,AMERICAN,3547,4487,6423,5400,2063
1,3,BLACK,AUTO,70791,AMERICAN,6165,7074,9396,6300,803
1,8,MAROON,AUTO,87110,TOP LINE ASIAN,4256,4920,6715,6200,1023
0,4,GREEN,AUTO,81010,AMERICAN,7629,9420,11765,8000,1763
0,4,BLUE,AUTO,78439,TOP LINE ASIAN,8330,9421,11193,8800,569
0,3,SILVER,AUTO,77504,AMERICAN,7772,9137,11204,7400,1038
0,2,RED,AUTO,72801,AMERICAN,9055,10232,12446,8500,1974
0,5,SILVER,AUTO,66997,AMERICAN,5867,7125,9335,7700,1313
0,4,WHITE,AUTO,90661,AMERICAN,7064,8425,10338,7000,2351
1,2,GREY,AUTO,44768,AMERICAN,9512,11028,12818,8200,623
0,4,WHITE,AUTO,89265,AMERICAN,7877,9324,11799,8300,1633
0,8,SILVER,AUTO,93432,AMERICAN,5821,7048,8846,6800,1641
0,4,BLACK,AUTO,65385,AMERICAN,7280,8422,11714,7600,728
0,3,GREY,AUTO,79535,AMERICAN,9019,10413,12682,8300,1974
1,5,GREY,AUTO,85023,OTHER ASIAN,6147,7678,9476,8000,983
0,4,GREY,AUTO,85375,AMERICAN,7436,8505,10379,7900,2152
0,5,SILVER,AUTO,76831,AMERICAN,3947,4933,6401,4900,686
0,4,WHITE,AUTO,76996,AMERICAN,6933,8075,10616,8000,1272
0,3,BLACK,AUTO,83854,AMERICAN,9019,10413,12682,8100,2152
1,5,WHITE,AUTO,81374,AMERICAN,5444,6579,8384,6100,1373
0,3,WHITE,AUTO,67951,AMERICAN,8514,9769,11929,8400,1703
1,5,GOLD,AUTO,57200,AMERICAN,4322,5272,7404,5000,1666
0,3,BLACK,AUTO,79075,TOP LINE ASIAN,17178,18928,22253,11000,569
0,6,GOLD,AUTO,79025,AMERICAN,4074,5307,6894,5500,1974
0,5,WHITE,AUTO,86569,AMERICAN,5489,6791,8498,7500,2152
0,6,BLACK,AUTO,85737,TOP LINE ASIAN,9290,10653,13397,9600,1243
0,4,SILVER,AUTO,81153,OTHER ASIAN,7843,8930,11520,8200,1113
0,6,BLACK,AUTO,83957,OTHER ASIAN,5477,6186,8248,6700,594
0,2,BLACK,AUTO,64858,AMERICAN,10821,12190,14761,9100,825
0,3,SILVER,MANUAL,58202,OTHER ASIAN,5265,6098,8550,5100,505
0,4,BEIGE,AUTO,56830,OTHER ASIAN,7843,8930,11520,7400,837
0,5,BLUE,AUTO,89893,TOP LINE ASIAN,7963,9254,11564,7900,594
0,6,SILVER,AUTO,92810,AMERICAN,10222,11909,14244,10500,1918
0,5,BLUE,AUTO,83125,AMERICAN,3482,4513,6506,5000,1243
0,5,SILVER,AUTO,76778,OTHER ASIAN,5906,7373,9159,6400,920
0,8,RED,AUTO,67097,AMERICAN,2997,3869,5390,4400,1125
0,3,BLACK,AUTO,81237,AMERICAN,8681,10162,11847,6500,853
0,3,RED,AUTO,70935,AMERICAN,6459,7877,9710,5600,1155
0,6,WHITE,AUTO,94347,AMERICAN,3120,4215,5732,4300,1341
0,4,SILVER,AUTO,53285,TOP LINE ASIAN,7997,9286,11982,9800,505
0,3,BLUE,AUTO,50052,OTHER ASIAN,5338,6192,8578,6400,505
1,7,BLACK,AUTO,72723,AMERICAN,5792,6574,9282,5400,2040
0,4,SILVER,AUTO,60359,OTHER ASIAN,4507,5387,7717,5600,825
0,7,WHITE,AUTO,69505,AMERICAN,2595,3367,5469,4100,1320
0,6,BLACK,AUTO,69445,OTHER ASIAN,5000,6077,8207,7500,923
0,4,SILVER,AUTO,59784,AMERICAN,5614,6742,8618,6100,1086
0,8,BLACK,AUTO,69844,AMERICAN,3408,4073,6969,7100,1418
0,5,WHITE,AUTO,76325,AMERICAN,5597,7071,8852,6800,1272
0,6,BLACK,AUTO,97328,AMERICAN,7871,9234,11975,10300,1053
0,5,WHITE,AUTO,76157,AMERICAN,4346,5727,7345,5200,920
0,3,SILVER,AUTO,72091,AMERICAN,14002,15493,17321,7700,1155
0,4,RED,AUTO,92409,TOP LINE ASIAN,10343,11231,13919,9635,765
0,4,BLUE,AUTO,38335,AMERICAN,6773,7680,9869,6500,582
0,3,SILVER,AUTO,79330,AMERICAN,6159,7017,9544,5935,1389
0,5,MAROON,AUTO,81868,AMERICAN,6796,8606,10043,6600,1763
0,6,SILVER,AUTO,46652,AMERICAN,8011,9621,12081,11700,693
0,4,MAROON,AUTO,85852,AMERICAN,7758,9641,11129,7100,1633
0,4,MAROON,AUTO,86849,AMERICAN,7235,8477,11096,6200,853
0,3,MAROON,AUTO,55411,AMERICAN,7562,8483,10742,7935,671
0,5,SILVER,AUTO,56231,AMERICAN,4297,5379,7781,6200,1169
0,4,MAROON,AUTO,86345,AMERICAN,8723,10136,12182,8300,1373
0,6,SILVER,AUTO,85968,AMERICAN,3810,4717,7045,6400,1763
0,8,BLUE,AUTO,87632,AMERICAN,2174,3046,4470,4300,1543
0,3,SILVER,AUTO,48919,TOP LINE ASIAN,10267,11219,14530,10700,482
0,3,BLACK,AUTO,78592,AMERICAN,6091,6970,9583,5435,1389
1,4,WHITE,AUTO,77002,AMERICAN,9748,11972,13331,8100,1389
0,6,SILVER,AUTO,89520,AMERICAN,6119,6939,10197,7630,723
0,7,SILVER,AUTO,77540,AMERICAN,5145,6569,8257,4935,2508
0,3,GREY,AUTO,88865,AMERICAN,11891,13406,15710,9500,1503
0,3,RED,AUTO,53293,AMERICAN,5706,6995,8866,5700,671
1,3,SILVER,AUTO,34053,TOP LINE ASIAN,10267,11219,14530,11000,462
0,4,GREY,AUTO,74728,TOP LINE ASIAN,6541,7540,9793,6535,569
0,5,BEIGE,AUTO,67680,AMERICAN,6875,7871,10120,7100,825
0,4,WHITE,AUTO,69421,OTHER ASIAN,4836,6360,8024,4500,728
0,2,SILVER,AUTO,70060,AMERICAN,8979,9541,12234,7400,1155
0,3,BLUE,AUTO,77971,AMERICAN,5137,6077,7649,5335,803
0,6,BLACK,AUTO,87794,AMERICAN,9086,10881,12174,9335,1763
0,3,GOLD,AUTO,84678,AMERICAN,7834,9239,10827,6635,1113
0,6,BLUE,AUTO,84150,OTHER ASIAN,6313,7589,9343,6935,983
1,4,GREY,AUTO,63891,AMERICAN,5498,6699,8626,4850,728
1,4,GREEN,AUTO,66497,OTHER ASIAN,9784,11619,13180,10400,1118
0,5,MAROON,AUTO,61746,AMERICAN,8742,9950,11853,9835,728
0,4,BLACK,AUTO,86848,AMERICAN,6594,8133,10152,7700,1633
0,6,GREY,AUTO,61565,AMERICAN,5150,6456,8325,6635,1118
0,4,BLUE,AUTO,68953,AMERICAN,6697,8084,9604,7000,533
0,6,RED,AUTO,84555,AMERICAN,6391,7866,9572,8100,1503
0,6,SILVER,AUTO,74600,AMERICAN,5787,7003,8936,7100,1155
0,6,BEIGE,AUTO,84125,AMERICAN,8765,10531,12176,9800,1113
0,4,SILVER,AUTO,83176,AMERICAN,4795,5917,8412,5600,983
0,2,BLUE,AUTO,71100,AMERICAN,10472,11550,13858,9600,1038
0,4,SILVER,AUTO,62188,AMERICAN,9589,10920,13255,10300,1215
0,3,SILVER,AUTO,68637,AMERICAN,8723,10256,11904,8630,1703
0,3,SILVER,AUTO,87007,AMERICAN,7528,8569,10827,7930,1373
0,5,SILVER,AUTO,96863,AMERICAN,7189,8677,9915,6800,1630
1,9,BLACK,AUTO,84219,AMERICAN,2848,3707,4792,4800,1803
0,3,RED,AUTO,90283,AMERICAN,8723,10256,11904,7830,2351
0,5,GREEN,AUTO,93258,TOP LINE ASIAN,9015,10846,12418,9300,620
0,6,BLACK,AUTO,80773,AMERICAN,7264,8531,11122,8700,1243
1,8,BLACK,AUTO,82178,AMERICAN,5133,6372,9193,8500,1803
0,3,SILVER,AUTO,83325,AMERICAN,12644,14431,16039,10030,723
0,5,SILVER,AUTO,73842,AMERICAN,4177,5275,6878,5900,803
0,2,GREY,AUTO,77714,AMERICAN,10472,11550,13858,10000,1038
0,4,GREEN,AUTO,89094,AMERICAN,7728,9367,11067,7200,853
0,5,BLACK,AUTO,80824,TOP LINE ASIAN,5843,6876,9272,6200,594
0,3,SILVER,AUTO,80208,AMERICAN,8445,9689,11896,7300,2152
0,5,GREY,AUTO,77370,AMERICAN,4073,5161,7077,5100,1155
0,4,MAROON,AUTO,94596,AMERICAN,12044,13967,15197,8600,1774
1,8,RED,AUTO,80476,AMERICAN,2598,3616,5140,4400,1543
0,5,GOLD,AUTO,96412,AMERICAN,3459,4365,5887,3700,1341
1,7,GREY,AUTO,97971,AMERICAN,8207,9861,11823,9600,1930
0,6,BLUE,AUTO,65289,AMERICAN,4027,4820,7063,5400,1215
0,7,WHITE,AUTO,83501,OTHER ASIAN,4057,4649,6948,5600,894
0,5,BLACK,AUTO,62498,AMERICAN,9434,10807,12814,10000,1606
0,8,BLUE,AUTO,81875,OTHER ASIAN,2484,3089,4838,4200,894
1,6,GOLD,AUTO,74553,OTHER ASIAN,2817,3576,5767,3600,569
0,3,GREY,AUTO,89708,AMERICAN,8723,10256,11904,7900,2152
0,5,GREY,AUTO,83712,TOP LINE ASIAN,7211,8348,10559,8100,594
0,5,WHITE,MANUAL,89501,AMERICAN,4073,5161,7077,3600,1243
0,2,BLACK,AUTO,85523,AMERICAN,10713,12703,14226,8330,1633
1,4,SILVER,AUTO,98743,AMERICAN,11446,13825,15565,9800,1918
0,6,BLACK,AUTO,73202,AMERICAN,10363,11892,14031,11600,803
0,3,BLACK,AUTO,78334,AMERICAN,10697,12632,14723,7900,1506
0,7,SILVER,MANUAL,87830,AMERICAN,2932,3950,5497,3700,1153
0,2,BROWN,AUTO,85365,AMERICAN,8847,10017,11987,7630,2152
0,6,SILVER,AUTO,94236,AMERICAN,3113,4269,5032,5100,1341
0,6,RED,AUTO,60351,TOP LINE ASIAN,5362,6531,8097,6700,533
0,7,BLACK,AUTO,88709,OTHER ASIAN,5542,6888,8799,6800,1803
0,4,BEIGE,AUTO,90199,AMERICAN,7269,8989,10371,6900,1918
0,8,SILVER,AUTO,96541,AMERICAN,2024,2735,4510,4300,1353
0,8,GREY,MANUAL,62617,AMERICAN,2823,3498,5601,4300,1320
0,6,GREEN,AUTO,96876,AMERICAN,2994,3904,5883,4100,1341
1,7,WHITE,AUTO,87729,TOP LINE ASIAN,4602,5265,7465,5635,894
0,3,GOLD,AUTO,74400,TOP LINE ASIAN,10335,11300,14495,10035,569
0,4,BLUE,AUTO,77219,AMERICAN,5926,7081,8953,6400,1272
0,4,BLUE,AUTO,68699,OTHER ASIAN,8618,10621,12241,7100,1215
1,5,WHITE,AUTO,73572,AMERICAN,5572,7111,9594,7400,1155
0,6,BLUE,AUTO,33324,AMERICAN,2491,3321,5275,6100,882
1,8,GREEN,AUTO,75882,AMERICAN,2735,3767,5101,5000,1220
0,6,SILVER,AUTO,80335,AMERICAN,4568,5672,7585,5600,2152
0,4,SILVER,AUTO,85711,TOP LINE ASIAN,6026,7168,9259,6200,594
1,7,SILVER,AUTO,72102,AMERICAN,5149,6591,8455,7300,2040
0,5,GREY,AUTO,87266,AMERICAN,4006,5228,6954,5200,983
0,2,SILVER,AUTO,62660,AMERICAN,8716,9320,11923,8000,1020
1,9,BLUE,AUTO,62921,AMERICAN,4192,5483,7732,5900,2003
1,3,GOLD,AUTO,85959,AMERICAN,8541,10284,12202,6000,2152
0,5,SILVER,AUTO,59823,AMERICAN,4006,5228,6954,5400,754
1,5,WHITE,AUTO,89273,AMERICAN,4006,5228,6954,4300,983
0,5,MAROON,AUTO,64530,AMERICAN,6317,7837,9274,6900,825
1,9,RED,AUTO,73042,OTHER ASIAN,4031,4906,6963,6200,869
0,3,WHITE,AUTO,55730,OTHER ASIAN,7711,8261,11360,8500,505
0,6,SILVER,AUTO,84989,AMERICAN,3645,4607,6687,4600,1633
0,6,BEIGE,AUTO,83882,TOP LINE ASIAN,4039,4936,7213,4500,594
0,5,GOLD,AUTO,67369,AMERICAN,3601,4682,6501,4800,825
0,3,MAROON,AUTO,65344,OTHER ASIAN,7167,8468,10408,7535,533
0,6,GREEN,AUTO,64184,AMERICAN,4683,5912,7359,7235,1118
0,5,WHITE,AUTO,83657,AMERICAN,8784,10511,12277,8200,1633
0,7,BLUE,AUTO,91130,AMERICAN,5647,6847,8722,6600,1353
0,4,RED,AUTO,54769,AMERICAN,5199,6174,8254,5700,671
0,4,RED,AUTO,53892,OTHER ASIAN,4845,6015,7912,6100,505
0,7,WHITE,AUTO,94669,AMERICAN,3072,3840,5791,4400,1641
0,5,WHITE,AUTO,81935,AMERICAN,6170,7448,8858,7100,1373
0,4,BLACK,AUTO,65448,AMERICAN,6452,7690,10421,7200,728
0,4,MAROON,MANUAL,54904,OTHER ASIAN,5725,6988,9052,6000,505
0,5,WHITE,AUTO,61248,AMERICAN,3771,5074,6146,6000,1703
0,6,BLUE,AUTO,93032,AMERICAN,6261,7693,8691,8235,1053
0,4,BLACK,AUTO,76187,AMERICAN,13398,15251,17131,10800,1857
0,3,BLUE,AUTO,63011,AMERICAN,10022,11443,13348,7900,1118
0,2,BLACK,AUTO,71792,AMERICAN,11211,13129,15045,8430,803
0,3,WHITE,AUTO,84331,AMERICAN,7002,7884,10309,7730,1373
0,8,GREY,AUTO,59196,AMERICAN,2741,3792,5233,5300,1800
0,9,SILVER,AUTO,83915,AMERICAN,2665,3639,5033,4500,2063
0,5,BEIGE,AUTO,75216,AMERICAN,8657,10094,11851,9100,1857
0,3,SILVER,AUTO,92837,AMERICAN,7305,9018,13374,6830,1918
0,4,WHITE,AUTO,95295,AMERICAN,4488,5711,7842,4835,1053
0,3,SILVER,AUTO,89929,AMERICAN,7815,8847,11286,7730,2152
0,4,SILVER,AUTO,68043,AMERICAN,4944,6005,7882,5900,1215
0,4,SILVER,MANUAL,72188,OTHER ASIAN,3530,4460,6981,3600,569
0,5,SILVER,AUTO,76764,AMERICAN,4561,5804,7891,6000,1038
0,5,BLUE,AUTO,83525,AMERICAN,6302,7945,9766,6900,1763
0,2,BLACK,AUTO,97797,AMERICAN,10624,12386,14488,7900,1485
0,2,RED,AUTO,81466,AMERICAN,7972,8844,11916,8130,2152
0,4,GREY,AUTO,91573,AMERICAN,4541,5759,7637,5200,1053
0,5,BLUE,AUTO,66873,AMERICAN,3524,4744,6913,5600,1020
0,6,GREEN,AUTO,93952,AMERICAN,3118,4289,5751,5100,1053
0,4,WHITE,AUTO,81398,AMERICAN,10393,12628,14868,8900,2152
0,5,WHITE,AUTO,91077,AMERICAN,4721,6333,7676,6000,1918
0,5,ORANGE,AUTO,98161,AMERICAN,3694,4656,7076,5600,1341
0,2,SILVER,AUTO,62216,AMERICAN,8553,9453,12783,7800,923
0,3,BEIGE,AUTO,78291,AMERICAN,7815,8847,11286,7430,1974
0,2,WHITE,AUTO,69903,AMERICAN,10140,12348,13780,8830,728
0,3,BLACK,AUTO,66339,AMERICAN,7535,8746,11453,7230,1020
1,7,PURPLE,AUTO,72436,AMERICAN,5020,6535,8369,7100,2274
0,7,GREY,AUTO,98545,AMERICAN,3422,4662,6417,4900,1353
0,6,BLACK,AUTO,73695,AMERICAN,6545,8030,10516,9100,1974
0,6,BLACK,AUTO,73329,AMERICAN,6879,8501,10473,8900,1740
0,5,RED,AUTO,93749,AMERICAN,10406,12980,14808,11600,1053
0,6,BLACK,AUTO,72918,OTHER ASIAN,4949,5879,8012,5800,569
0,3,SILVER,AUTO,68986,AMERICAN,6118,7213,9475,4900,1215
1,7,SILVER,AUTO,65067,OTHER ASIAN,4415,5753,7950,6900,1223
0,3,WHITE,AUTO,67146,AMERICAN,6118,7213,9475,6100,1215
0,4,MAROON,MANUAL,72654,TOP LINE ASIAN,8135,9652,11526,7400,686
0,4,WHITE,AUTO,60509,AMERICAN,7352,8683,10644,7700,923
0,4,BLUE,AUTO,71062,AMERICAN,7352,8683,10644,6800,1038
0,3,MAROON,AUTO,80658,AMERICAN,6967,7884,10707,6600,2282
0,4,BLUE,AUTO,67961,AMERICAN,7352,8683,10644,7100,923
0,3,MAROON,AUTO,70629,AMERICAN,7508,8469,10693,7100,1038
0,5,SILVER,AUTO,80457,AMERICAN,5859,7095,9461,6900,2282
0,4,GREEN,AUTO,60178,AMERICAN,7352,8683,10644,7000,923
0,2,BLUE,AUTO,85978,AMERICAN,7382,7928,10953,7400,1373
0,3,MAROON,AUTO,69305,AMERICAN,6967,7884,10707,7900,1801
0,5,GREY,AUTO,73660,AMERICAN,4848,6577,7938,5400,920
0,3,BLUE,AUTO,79550,AMERICAN,7508,8469,10693,7300,1038
0,4,GOLD,AUTO,76474,AMERICAN,7352,8683,10644,7200,1038
0,4,BROWN,AUTO,77041,AMERICAN,4399,5481,7668,5835,1155
0,4,GREEN,AUTO,60044,AMERICAN,6425,7340,9757,6100,1215
0,6,WHITE,AUTO,46230,AMERICAN,3471,4983,6453,5400,834
0,5,BLUE,MANUAL,58563,OTHER,7200,8447,10373,7900,1003
0,4,SILVER,AUTO,67942,AMERICAN,6425,7340,9757,6100,1215
0,3,BLUE,AUTO,65744,AMERICAN,7956,8969,11332,7900,1703
0,3,GOLD,AUTO,77074,AMERICAN,6967,7884,10707,7100,2091
0,2,SILVER,AUTO,80058,AMERICAN,7382,7928,10953,7500,1373
0,3,GOLD,AUTO,82565,AMERICAN,7508,8469,10693,6400,1113
0,4,WHITE,AUTO,71791,AMERICAN,6881,9255,10684,5900,1623
0,4,SILVER,AUTO,69995,AMERICAN,6221,7077,9511,6200,1215
0,4,GREEN,AUTO,81774,AMERICAN,4399,5481,7668,5700,1243
0,3,GREY,AUTO,79543,AMERICAN,7956,8969,11332,7335,1974
0,3,GREY,AUTO,79166,AMERICAN,7956,8969,11332,8000,1974
0,2,SILVER,AUTO,71453,AMERICAN,8386,9286,13432,7900,1038
0,4,MAROON,AUTO,64508,AMERICAN,7352,8683,10644,6900,923
0,3,GREY,AUTO,80146,AMERICAN,7956,8969,11332,7400,2152
0,7,GOLD,AUTO,74727,AMERICAN,2304,3322,5229,5300,2508
0,4,BLUE,AUTO,57609,AMERICAN,6425,7340,9757,6300,1086
0,3,BLUE,AUTO,73409,AMERICAN,6967,7884,10707,7600,2091
0,3,BLUE,AUTO,72212,AMERICAN,7633,8652,11128,7300,1272
0,2,WHITE,AUTO,72639,AMERICAN,8071,9173,11666,6635,1155
0,3,SILVER,AUTO,69107,AMERICAN,7956,8969,11332,7900,1703
0,3,MAROON,AUTO,71879,AMERICAN,6967,7884,10707,7300,2091
0,4,MAROON,AUTO,78545,AMERICAN,6541,8056,10356,7135,1623
0,9,RED,AUTO,87274,AMERICAN,1180,1882,3920,4335,2063
0,4,SILVER,AUTO,84402,AMERICAN,7352,8683,10644,6700,1113
0,7,WHITE,AUTO,48893,OTHER ASIAN,2656,3440,5084,5935,923
0,2,WHITE,AUTO,81026,AMERICAN,7382,7928,10953,7500,1373
0,3,GREY,AUTO,79309,AMERICAN,7956,8969,11332,7800,1974
1,5,GOLD,AUTO,68412,AMERICAN,3802,4856,6743,4535,1313
0,8,GREEN,AUTO,78554,AMERICAN,2380,3218,5009,4800,1455
0,3,SILVER,AUTO,88446,AMERICAN,7956,8969,11332,7100,2152
0,5,BLUE,AUTO,75028,TOP LINE ASIAN,7337,8232,10820,7835,569
